Prefecture-level city (Chinese),Prefecture-level city,Prefecture-level city code,Year,Year Code,Province,Geographical region,generation (wt),harmless treatment (wt),Sanitary landfill (wt),Incineration (wt),Compost (wt),Dump (wt),Organic fractions,Ash and stone,Paper,Plastic and Rubber,Textile,Wood,Metal,Glass,Others,Carbon content of Organic Fractions,Carbon content of Ash and Stone,Carbon content of Paper,Carbon content of Plastic and Rubber,Carbon content of Textile,Carbon content of Wood,Carbon content of Glass,Carbon content of Metal,Carbon content of Others,Methane oxidation factor of Sanitary landfills,Methane oxidation factor of Dump,Methane correction factor of Sanitary landfills (MCF),Methane correction factor of Dumps (MCF),Methane collection rate of Sanitayr landfills (%),Methane collection rate of Dumps (%),Methane production rate coefficient of Paper/Textile (k),Methane production rate coefficient of Wood (k),Methane production rate coefficient of Garden waste (k),Methane production rate coefficient of Organic fractions (k),Decomposable biodegradable organic carbon of Organic fractions (DOCf),Decomposable biodegradable organic carbon of Wood (DOCf),Decomposable biodegradable organic carbon of Paper (DOCf),Decomposable biodegradable organic carbon of Textile (DOCf),Decomposable biodegradable organic carbon of Garden waste (DOCf),Degradable organic carbon of Paper (DOC(%)),Degradable organic carbon of Wood (DOC(%)),Degradable organic carbon of Textile (DOC(%)),Degradable organic carbon of Organic fractions (DOC(%)),The generation of leachate in Sanitary landfills (m3/t waste),The generation of leachate in Dumps (m3/t waste),COD concentrations of leachate in Sanitary landfills (g/m3),COD concentrations of leachate in Dumps (g/m3),2001~2008的分区,2009~2018的分区
三亚,Sanya,214,2013,13,Hainan,South,26.14,26.14,26.14,0,0,0,0.588300861,0.105158623,0.104907887,0.13915568,0.019024361,0.012458559,0.005740691,0.014568992,0.010684346,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5020,3720,Heavy rainfall,Wet Ⅱ
三亚,Sanya,214,2014,14,Hainan,South,33.65,33.65,33.65,0,0,0,0.562081241,0.115825944,0.120656237,0.138961678,0.019012906,0.012458635,0.00572497,0.014568618,0.010709773,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5020,3720,Heavy rainfall,Wet Ⅱ
三亚,Sanya,214,2015,15,Hainan,South,45.77,45.62,12.78,32.84,0,0.15,0.56830549,0.097241417,0.13262103,0.139352765,0.019012845,0.012460257,0.005690405,0.014568059,0.010747732,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5020,3720,Heavy rainfall,Wet Ⅱ
三亚,Sanya,214,2016,16,Hainan,South,56.87,56.87,20.35,36.52,0,0,0.512115329,0.097358961,0.190061527,0.137988839,0.01900923,0.012475183,0.005686166,0.014568224,0.01073654,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5020,3720,Heavy rainfall,Wet Ⅱ
三亚,Sanya,214,2017,17,Hainan,South,62.37,62.37,16.07,46.3,0,0,0.498381788,0.08622684,0.214207966,0.138687821,0.019007935,0.012491904,0.005671132,0.014567927,0.010756687,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5020,3720,Heavy rainfall,Wet Ⅱ
三亚,Sanya,214,2018,18,Hainan,South,70,70,27,39,4,0,0.429441701,0.079419478,0.290060102,0.138582189,0.019005067,0.012494974,0.005666533,0.014567847,0.01076211,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5020,3720,Heavy rainfall,Wet Ⅱ
三亚,Sanya,214,2019,19,Hainan,South,81.5965,81.5965,34.6955,39.501,7.4,0,0.47824338,0.193119373,0.117493869,0.139793598,0.01826993,0.013957667,0.006913375,0.015950213,0.016258594,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5020,3720,Heavy rainfall,Wet Ⅱ
三亚,Sanya,214,2020,20,Hainan,South,81.464308,81.464308,20.9998,53.953266,6.511242,0,0.479836631,0.187548561,0.120823091,0.140225923,0.018259214,0.014001179,0.006912044,0.015947172,0.016446185,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5020,3720,Heavy rainfall,Wet Ⅱ
厦门,Xiamen,215,2001,1,Fujian,East,40,38.2,38.2,0,0,1.8,0.590363734,0.151332959,0.066269306,0.117605516,0.026930038,0.01233543,0.010615163,0.02276717,0.001780686,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2002,2,Fujian,East,47.1,43.9,43.9,0,0,3.2,0.468182613,0.356809576,0.044162844,0.085706237,0.013622365,0.004519981,0.010510593,0.014700067,0.001785725,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2003,3,Fujian,East,54.9,51.56,51.56,0,0,3.34,0.579526954,0.167405232,0.06310497,0.127323222,0.026089049,0.01249773,0.007474467,0.014698682,0.001879695,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2004,4,Fujian,East,56.3,52.42,52.42,0,0,3.88,0.59269926,0.147896786,0.068100415,0.130975776,0.024240251,0.012539031,0.006862186,0.014697056,0.001989241,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2005,5,Fujian,East,60.9,58.88,58.88,0,0,2.02,0.593885447,0.145204909,0.069403836,0.132791182,0.022809642,0.012550926,0.006469374,0.014694074,0.002190609,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2006,6,Fujian,East,70.6,66.5,66.5,0,0,4.1,0.544418755,0.260495314,0.053945757,0.088708527,0.018940781,0.009091032,0.007828777,0.014698762,0.001872296,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2007,7,Fujian,East,83.18,83.18,83.18,0,0,0,0.618922619,0.097434504,0.092163687,0.135443746,0.019770694,0.012551221,0.006286996,0.015001859,0.002424674,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2008,8,Fujian,East,87.05,87.05,79.28,7.77,0,0,0.617240007,0.09607172,0.094224881,0.136554581,0.019589867,0.012550533,0.006081725,0.014701337,0.00298535,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2009,9,Fujian,East,87.42,87.42,87.42,0,0,0,0.614799417,0.097001393,0.095133936,0.136797708,0.019399603,0.012543371,0.005970744,0.01467288,0.003680948,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2010,10,Fujian,East,94.45,91.55,75.65,0,0,2.9,0.611771391,0.097441211,0.096670477,0.137075799,0.019280221,0.012531871,0.00588351,0.014657326,0.004688194,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2011,11,Fujian,East,95.87,94.26,77.15,17.11,0,1.61,0.61056439,0.086393073,0.104154503,0.138932101,0.019344604,0.012498355,0.00574604,0.01461215,0.007754784,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2012,12,Fujian,East,120.97,119.76,82.13,17.63,20,1.21,0.608296897,0.084618695,0.106883004,0.139106979,0.019259371,0.012486269,0.005708754,0.014593107,0.009046925,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2013,13,Fujian,East,123,122.02,70.9,38,13.12,0.98,0.60566236,0.084274165,0.109225262,0.139164055,0.019171262,0.012481228,0.005689168,0.014582756,0.009749744,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2014,14,Fujian,East,142.15,142.15,75.74,45.72,20.68,0.01,0.602885997,0.083585816,0.112178585,0.139265667,0.019122087,0.012484869,0.005674716,0.014575734,0.010226529,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2015,15,Fujian,East,161.56,161.56,103.36,58.2,0,0,0.597979116,0.084914462,0.115580727,0.139272467,0.019075381,0.012491193,0.005667356,0.01457249,0.010446808,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2016,16,Fujian,East,166.21,162.48,84.69,58.52,19.27,3.73,0.592323057,0.084893071,0.12106104,0.139336006,0.019050705,0.01250944,0.005661521,0.01457031,0.010594851,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2017,17,Fujian,East,189.24,189.24,109.66,55.67,23.91,0,0.589293248,0.081551402,0.127139139,0.139482623,0.019041826,0.012572746,0.005656653,0.014568857,0.010693505,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2018,18,Fujian,East,198.939041,198.939041,104.62,65.9983,28.320741,0,0.587548352,0.078010397,0.132067089,0.139572808,0.019036489,0.012801934,0.005653602,0.014568155,0.010741174,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2019,19,Fujian,East,254.91801,254.91801,129.325492,97.672012,27.920506,0,0.598658865,0.04855155,0.123981905,0.139131966,0.036583471,0.013967622,0.006913333,0.015950172,0.016261116,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
厦门,Xiamen,215,2020,20,Fujian,East,202.229552,202.229552,59.972512,112.166179,30.090861,0,0.595362422,0.054492976,0.126292952,0.140013379,0.030712959,0.013957905,0.006913025,0.015949462,0.01630492,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.2,1,0.61,40,5,0.06,0.03,0.1,0.185,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
山南,Shannan,216,2001,1,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2002,2,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2003,3,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2004,4,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2005,5,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2006,6,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2007,7,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2008,8,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2009,9,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2010,10,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2011,11,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2012,12,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2013,13,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2014,14,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2015,15,Xizang,Southwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
山南,Shannan,216,2016,16,Xizang,Southwest,3.41,3.1,3.1,0,0,0.31,0.245417569,0.183979367,0.391421284,0.114452857,0.018959409,0.014691597,0.005745341,0.014567808,0.010764766,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.07,0.05,6550,5150,Arid and semi-arid,Semi-wet
山南,Shannan,216,2017,17,Xizang,Southwest,3.47,3.31,3.31,0,0,0.16,0.245755273,0.17099083,0.384800161,0.134953634,0.018983795,0.01348105,0.005696559,0.014567716,0.010770981,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.07,0.05,6550,5150,Arid and semi-arid,Semi-wet
山南,Shannan,216,2018,18,Xizang,Southwest,2.6,2.4965,2.4965,0,0,0.1035,0.246160649,0.187016033,0.368683815,0.127128757,0.018836771,0.021148155,0.005686791,0.014567711,0.010771318,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.07,0.05,6550,5150,Arid and semi-arid,Semi-wet
山南,Shannan,216,2019,19,Xizang,Southwest,6.3875,6.21,6.21,0,0,0.1775,0.423350156,0.245638914,0.104617218,0.135432179,0.017886626,0.033379148,0.006909295,0.015940693,0.01684577,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.07,0.05,6550,5150,Arid and semi-arid,Semi-wet
山南,Shannan,216,2020,20,Xizang,Southwest,6.388,6.2285,6.2285,0,0,0.1595,0.42102023,0.24497412,0.107445744,0.135602225,0.017863676,0.033384664,0.006909171,0.015940467,0.016859704,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.04,0.02,0.05,0.06,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.07,0.05,6550,5150,Arid and semi-arid,Semi-wet
汕头,Shantou,217,2001,1,Guangdong,South,55.8,45.7,45.7,0,0,10.1,0.610657879,0.139085638,0.074732727,0.096133987,0.024789347,0.012043632,0.011955653,0.028665161,0.001935975,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2002,2,Guangdong,South,52.3,52.3,52.3,0,0,0,0.60729862,0.165120683,0.070257181,0.093981366,0.022349985,0.012253053,0.011194656,0.015481953,0.002062503,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2003,3,Guangdong,South,62.7,36.05,36.05,0,0,26.65,0.638172924,0.141293823,0.084839161,0.083384592,0.014876925,0.012104318,0.008295934,0.014709191,0.00232313,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2004,4,Guangdong,South,66.8,45.6,45.6,0,0,21.2,0.635379147,0.140424935,0.086062546,0.084631759,0.016364241,0.012133056,0.007708158,0.014690172,0.002605986,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2005,5,Guangdong,South,69.6,46.8,46.8,0,0,22.8,0.615808766,0.165009338,0.073054585,0.088473279,0.01928826,0.012244926,0.008786376,0.014687892,0.002646578,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2006,6,Guangdong,South,70.8,38.3,38.3,0,0,32.5,0.578909933,0.069018515,0.106758382,0.1319054,0.04902527,0.026351651,0.005701283,0.022023539,0.010306026,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2007,7,Guangdong,South,72.5,45.1,45.1,0,0,27.4,0.609802064,0.127377557,0.082311666,0.121408799,0.019715347,0.012509318,0.006589095,0.014643247,0.005642909,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2008,8,Guangdong,South,66.86,42.8,42.8,0,0,24.06,0.609493941,0.115145988,0.088153387,0.127042039,0.019531515,0.012509161,0.006244743,0.014619432,0.007259795,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,10000,6500,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2009,9,Guangdong,South,67.1,43.03,43.03,0,0,24.07,0.605073759,0.115828972,0.090292531,0.127963221,0.01932643,0.012502559,0.006076885,0.014603634,0.008332009,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2010,10,Guangdong,South,67.63,43.56,43.56,0,0,24.07,0.601074092,0.111877161,0.094089823,0.131227021,0.019254442,0.012523173,0.005908401,0.014587039,0.009458848,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2011,11,Guangdong,South,69.77,45.63,45.63,0,0,24.14,0.592395976,0.117814658,0.096774691,0.130983923,0.019148079,0.012537523,0.005840762,0.014580186,0.009924202,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2012,12,Guangdong,South,70.71,46.46,46.46,0,0,24.25,0.590131631,0.108785269,0.105184402,0.133557205,0.019105816,0.012562488,0.005771444,0.014574247,0.010327498,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2013,13,Guangdong,South,74.27,59.88,48.82,11.06,0,14.39,0.581973601,0.107008735,0.113993121,0.134522636,0.01906855,0.012605517,0.005732649,0.014571356,0.010523836,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2014,14,Guangdong,South,76.24,58.64,47.69,10.95,0,17.6,0.573730978,0.10282455,0.124982918,0.135784404,0.019047644,0.012710861,0.005702887,0.014569554,0.010646205,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
汕头,Shantou,217,2015,15,Guangdong,South,78.76,72.93,56.07,16.86,0,5.83,0.562826707,0.098251941,0.139336591,0.136719887,0.019030548,0.012873394,0.005684109,0.014568641,0.010708182,0.184,0.5,0.35,0.574,0.357,0.45,0.003,0.21,0.203,0,0.3,1,0.61,40,5,0.07,0.035,0.17,0.4,0.8,0.5,0.5,0.2,0.7,23.34,21.07,32.71,4.27,0.4,0.75,5900,4380,Heavy rainfall,Wet Ⅰ
